Data,Produto,Quantidade,Preço Unitário,Total Venda,Estação
2024-01-08,Deck de Prancha,5,1896.52,14223.9,Verão
2024-01-08,Cera para Prancha,3,1898.34,8542.53,Verão
2024-01-08,Bermuda de Surf,4,436.65,2619.9,Verão
2024-01-08,Chinelo,3,467.64,2104.38,Verão
2024-01-08,Bermuda de Surf,4,1617.0,9702.0,Verão
2024-01-08,Capa de Prancha,1,1906.06,2859.09,Verão
2024-01-08,Chinelo,4,153.44,920.64,Verão
2024-01-08,Deck de Prancha,5,1727.28,12954.6,Verão
2024-01-08,Cera para Prancha,5,1359.95,10199.62,Verão
2024-01-08,Leash,5,594.65,4459.88,Verão
2024-01-08,Mochila Impermeável,3,1319.68,5938.56,Verão
2024-01-08,Camisa UV,2,314.86,944.58,Verão
2024-01-08,Cera para Prancha,1,1986.46,2979.69,Verão
2024-01-08,Leash,5,174.31,1307.32,Verão
2024-01-08,Capa de Prancha,2,1041.37,3124.11,Verão
2024-01-08,Bermuda de Surf,1,743.1,1114.65,Verão
2024-01-08,Chinelo,3,890.82,4008.69,Verão
2024-01-08,Bermuda de Surf,1,418.78,628.17,Verão
2024-01-08,Chinelo,2,1182.4,3547.2,Verão
2024-01-08,Mochila Impermeável,5,239.34,1795.05,Verão
2024-01-08,Óculos de Sol,4,541.94,3251.64,Verão
2024-01-08,Óculos de Sol,1,241.45,362.17,Verão
2024-01-08,Mochila Impermeável,3,1594.94,7177.23,Verão
2024-01-08,Leash,2,280.58,841.74,Verão
2024-01-08,Mochila Impermeável,1,1977.45,2966.18,Verão
2024-01-09,Bermuda de Surf,4,293.94,1763.64,Verão
2024-01-09,Bermuda de Surf,5,221.41,1660.57,Verão
2024-01-09,Chinelo,1,1050.3,1575.45,Verão
2024-01-09,Leash,2,1473.82,4421.46,Verão
2024-01-09,Mochila Impermeável,4,1214.46,7286.76,Verão
2024-01-09,Chinelo,3,1548.41,6967.85,Verão
2024-01-09,Camisa UV,4,799.53,4797.18,Verão
2024-01-09,Capa de Prancha,3,379.95,1709.77,Verão
2024-01-09,Mochila Impermeável,5,775.45,5815.88,Verão
2024-01-09,Rash Guard,1,670.44,1005.66,Verão
2024-01-09,Boné,5,1033.41,7750.58,Verão
2024-01-09,Chinelo,3,121.56,547.02,Verão
2024-01-09,Rash Guard,4,680.82,4084.92,Verão
2024-01-09,Deck de Prancha,5,498.18,3736.35,Verão
2024-01-09,Capa de Prancha,2,236.73,710.19,Verão
2024-01-09,Capa de Prancha,4,1226.18,7357.08,Verão
2024-01-09,Mochila Impermeável,3,430.65,1937.92,Verão
2024-01-09,Leash,2,160.75,482.25,Verão
2024-01-09,Roupa de Neoprene,4,1604.68,9628.08,Verão
2024-01-09,Roupa de Neoprene,1,1008.32,1512.48,Verão
2024-01-09,Mochila Impermeável,4,1683.39,10100.34,Verão
2024-01-09,Chinelo,4,652.46,3914.76,Verão
2024-01-09,Leash,2,1234.13,3702.39,Verão
2024-01-09,Deck de Prancha,2,997.46,2992.38,Verão
2024-01-09,Deck de Prancha,4,1807.59,10845.54,Verão
2024-01-09,Capa de Prancha,3,1787.19,8042.35,Verão
2024-01-09,Capa de Prancha,4,1231.98,7391.88,Verão
2024-01-09,Boné,2,812.09,2436.27,Verão
2024-01-09,Rash Guard,3,1690.95,7609.28,Verão
2024-01-09,Camisa UV,5,1367.28,10254.6,Verão
2024-01-09,Cera para Prancha,1,1928.47,2892.7,Verão
2024-01-09,Rash Guard,5,116.91,876.82,Verão
2024-01-09,Boné,1,108.61,162.91,Verão
2024-01-09,Rash Guard,3,1313.94,5912.73,Verão
2024-01-09,Chinelo,3,1036.71,4665.19,Verão
2024-01-09,Deck de Prancha,5,1893.43,14200.72,Verão
2024-01-09,Deck de Prancha,3,1235.96,5561.82,Verão
2024-01-09,Óculos de Sol,2,1549.45,4648.35,Verão
2024-01-09,Mochila Impermeável,3,786.63,3539.84,Verão
2024-01-09,Cera para Prancha,3,1511.63,6802.34,Verão
2024-01-09,Leash,5,1638.52,12288.9,Verão
2024-01-09,Chinelo,4,1065.98,6395.88,Verão
2024-01-09,Óculos de Sol,5,1961.43,14710.72,Verão
2024-01-09,Cera para Prancha,3,448.58,2018.61,Verão
2024-01-09,Bermuda de Surf,3,423.01,1903.55,Verão
2024-01-09,Bermuda de Surf,5,1887.63,14157.23,Verão
2024-01-09,Leash,4,596.7,3580.2,Verão
2024-01-09,Deck de Prancha,5,973.95,7304.62,Verão
2024-01-09,Óculos de Sol,1,913.03,1369.55,Verão
2024-01-09,Prancha de Surf,3,271.28,1220.76,Verão
2024-01-09,Bermuda de Surf,4,1347.98,8087.88,Verão
2024-01-09,Prancha de Surf,1,1312.96,1969.44,Verão
2024-01-09,Chinelo,1,1659.57,2489.36,Verão
2024-01-09,Rash Guard,4,831.47,4988.82,Verão
2024-01-09,Prancha de Surf,5,531.48,3986.1,Verão
2024-01-09,Bermuda de Surf,1,530.27,795.4,Verão
2024-01-09,Rash Guard,1,768.74,1153.11,Verão
2024-01-09,Chinelo,5,585.48,4391.1,Verão
2024-01-09,Capa de Prancha,5,752.11,5640.83,Verão
2024-01-09,Prancha de Surf,1,851.85,1277.78,Verão
2024-01-09,Cera para Prancha,4,508.25,3049.5,Verão
2024-01-09,Prancha de Surf,2,466.54,1399.62,Verão
2024-01-09,Capa de Prancha,4,641.39,3848.34,Verão
2024-01-09,Chinelo,4,439.25,2635.5,Verão
2024-01-09,Camisa UV,1,1937.31,2905.97,Verão
2024-01-09,Leash,4,422.42,2534.52,Verão
2024-01-09,Rash Guard,5,1001.8,7513.5,Verão
2024-01-09,Deck de Prancha,2,1219.71,3659.13,Verão
2024-01-09,Boné,2,606.55,1819.65,Verão
2024-01-09,Capa de Prancha,5,437.85,3283.88,Verão
2024-01-09,Capa de Prancha,3,1427.68,6424.56,Verão
2024-01-09,Camisa UV,3,1236.49,5564.2,Verão
2024-01-09,Prancha de Surf,3,1176.09,5292.4,Verão
2024-01-09,Roupa de Neoprene,1,332.72,499.08,Verão
2024-01-09,Leash,3,1262.66,5681.97,Verão
2024-01-10,Rash Guard,3,1398.99,6295.45,Verão
2024-01-10,Rash Guard,1,105.41,158.12,Verão
2024-01-10,Leash,1,366.54,549.81,Verão
2024-01-10,Roupa de Neoprene,4,313.0,1878.0,Verão
2024-01-10,Prancha de Surf,3,1433.35,6450.07,Verão
2024-01-10,Prancha de Surf,3,282.26,1270.17,Verão
2024-01-10,Óculos de Sol,5,1807.8,13558.5,Verão
2024-01-10,Chinelo,1,347.26,520.89,Verão
2024-01-10,Capa de Prancha,4,636.82,3820.92,Verão
2024-01-10,Deck de Prancha,3,1739.55,7827.97,Verão
2024-01-10,Chinelo,3,414.98,1867.41,Verão
2024-01-10,Bermuda de Surf,5,265.74,1993.05,Verão
2024-01-10,Óculos de Sol,5,147.74,1108.05,Verão
2024-01-10,Capa de Prancha,4,1620.94,9725.64,Verão
2024-01-10,Prancha de Surf,1,1494.22,2241.33,Verão
2024-01-10,Rash Guard,4,1625.15,9750.9,Verão
2024-01-10,Mochila Impermeável,4,512.93,3077.58,Verão
2024-01-10,Deck de Prancha,5,1182.95,8872.12,Verão
2024-01-10,Mochila Impermeável,1,1004.78,1507.17,Verão
2024-01-10,Óculos de Sol,5,272.49,2043.68,Verão
2024-01-10,Leash,1,470.76,706.14,Verão
2024-01-10,Prancha de Surf,1,1231.47,1847.2,Verão
2024-01-10,Cera para Prancha,4,1325.05,7950.3,Verão
2024-01-10,Prancha de Surf,1,721.47,1082.2,Verão
2024-01-10,Roupa de Neoprene,1,622.96,934.44,Verão
2024-01-10,Capa de Prancha,3,1979.75,8908.88,Verão
2024-01-10,Rash Guard,5,1396.51,10473.83,Verão
2024-01-10,Prancha de Surf,1,990.73,1486.1,Verão
2024-01-10,Óculos de Sol,4,1350.54,8103.24,Verão
2024-01-10,Cera para Prancha,5,175.99,1319.93,Verão
2024-01-10,Camisa UV,1,1985.6,2978.4,Verão
2024-01-10,Capa de Prancha,5,1388.51,10413.83,Verão
2024-01-10,Camisa UV,1,482.11,723.16,Verão
2024-01-10,Deck de Prancha,5,995.27,7464.53,Verão
2024-01-10,Cera para Prancha,1,1386.32,2079.48,Verão
2024-01-10,Boné,1,810.01,1215.01,Verão
2024-01-10,Cera para Prancha,4,403.93,2423.58,Verão
2024-01-10,Cera para Prancha,3,800.5,3602.25,Verão
2024-01-10,Chinelo,5,1458.96,10942.2,Verão
2024-01-10,Roupa de Neoprene,2,534.13,1602.39,Verão
2024-01-10,Mochila Impermeável,4,1553.49,9320.94,Verão
2024-01-10,Leash,2,100.12,300.36,Verão
2024-01-10,Boné,4,805.1,4830.6,Verão
2024-01-10,Prancha de Surf,3,502.35,2260.58,Verão
2024-01-10,Leash,2,1510.17,4530.51,Verão
2024-01-10,Camisa UV,3,1904.14,8568.63,Verão
2024-01-10,Roupa de Neoprene,1,1661.04,2491.56,Verão
2024-01-10,Cera para Prancha,1,105.97,158.95,Verão
2024-01-10,Mochila Impermeável,2,1019.6,3058.8,Verão
2024-01-10,Roupa de Neoprene,1,1061.29,1591.93,Verão
2024-01-10,Leash,4,1810.08,10860.48,Verão
2024-01-10,Mochila Impermeável,1,1020.2,1530.3,Verão
2024-01-10,Deck de Prancha,4,156.24,937.44,Verão
2024-01-10,Bermuda de Surf,2,603.69,1811.07,Verão
2024-01-10,Rash Guard,3,1762.01,7929.05,Verão
2024-01-10,Deck de Prancha,3,424.87,1911.92,Verão
2024-01-10,Prancha de Surf,5,514.7,3860.25,Verão
2024-01-10,Óculos de Sol,5,455.09,3413.17,Verão
2024-01-10,Prancha de Surf,2,1370.61,4111.83,Verão
2024-01-10,Leash,2,1505.37,4516.11,Verão
2024-01-10,Chinelo,3,1584.92,7132.14,Verão
2024-01-10,Prancha de Surf,4,1387.0,8322.0,Verão
2024-01-10,Bermuda de Surf,5,137.74,1033.05,Verão
2024-01-10,Leash,5,1879.87,14099.02,Verão
2024-01-10,Deck de Prancha,5,1125.99,8444.92,Verão
2024-01-10,Camisa UV,5,694.81,5211.07,Verão
2024-01-10,Capa de Prancha,1,687.79,1031.68,Verão
2024-01-10,Chinelo,5,1198.03,8985.22,Verão
2024-01-10,Mochila Impermeável,1,998.52,1497.78,Verão
2024-01-10,Rash Guard,4,1966.88,11801.28,Verão
2024-01-10,Mochila Impermeável,3,957.94,4310.73,Verão
2024-01-10,Prancha de Surf,5,1109.69,8322.68,Verão
2024-01-10,Camisa UV,5,813.37,6100.27,Verão
2024-01-10,Rash Guard,1,172.24,258.36,Verão
2024-01-10,Leash,2,1063.25,3189.75,Verão
2024-01-10,Cera para Prancha,2,1530.86,4592.58,Verão
2024-01-10,Boné,1,1480.07,2220.11,Verão
2024-01-10,Mochila Impermeável,1,942.71,1414.07,Verão
2024-01-10,Prancha de Surf,1,768.97,1153.45,Verão
2024-01-10,Mochila Impermeável,3,864.96,3892.32,Verão
2024-01-10,Bermuda de Surf,1,1182.55,1773.82,Verão
2024-01-10,Cera para Prancha,3,1673.01,7528.55,Verão
2024-01-10,Rash Guard,5,411.81,3088.58,Verão
2024-01-10,Deck de Prancha,5,240.33,1802.48,Verão
2024-01-10,Roupa de Neoprene,1,319.39,479.08,Verão
2024-01-10,Boné,2,1736.85,5210.55,Verão
2024-01-10,Capa de Prancha,1,1504.51,2256.76,Verão
2024-01-10,Prancha de Surf,2,481.9,1445.7,Verão
2024-01-10,Cera para Prancha,2,973.8,2921.4,Verão
2024-01-10,Bermuda de Surf,2,633.63,1900.89,Verão
2024-01-10,Boné,3,361.01,1624.55,Verão
2024-01-10,Óculos de Sol,1,153.4,230.1,Verão
2024-01-10,Roupa de Neoprene,4,632.77,3796.62,Verão
2024-01-10,Óculos de Sol,4,1289.62,7737.72,Verão
2024-01-10,Mochila Impermeável,3,1865.19,8393.35,Verão
2024-01-10,Roupa de Neoprene,1,1612.48,2418.72,Verão
2024-01-10,Cera para Prancha,5,1130.77,8480.78,Verão
2024-01-10,Leash,1,1433.15,2149.73,Verão
2024-01-10,Prancha de Surf,4,698.16,4188.96,Verão
2024-01-11,Cera para Prancha,5,1687.86,12658.95,Verão
2024-01-11,Bermuda de Surf,5,1007.36,7555.2,Verão
2024-01-11,Leash,1,1063.9,1595.85,Verão
2024-01-11,Deck de Prancha,2,346.83,1040.49,Verão
2024-01-11,Chinelo,3,605.63,2725.34,Verão
2024-01-11,Capa de Prancha,5,356.69,2675.18,Verão
2024-01-11,Rash Guard,4,1930.18,11581.08,Verão
2024-01-11,Camisa UV,3,1123.44,5055.48,Verão
2024-01-11,Boné,2,1782.41,5347.23,Verão
2024-01-11,Leash,2,589.63,1768.89,Verão
2024-01-11,Camisa UV,3,903.98,4067.91,Verão
2024-01-11,Prancha de Surf,4,1701.99,10211.94,Verão
2024-01-11,Leash,5,1015.43,7615.72,Verão
2024-01-11,Boné,5,432.24,3241.8,Verão
2024-01-11,Deck de Prancha,2,613.52,1840.56,Verão
2024-01-11,Mochila Impermeável,3,647.12,2912.04,Verão
2024-01-11,Leash,2,1344.47,4033.41,Verão
2024-01-11,Rash Guard,1,1990.37,2985.55,Verão
2024-01-11,Óculos de Sol,4,533.64,3201.84,Verão
2024-01-11,Boné,1,441.62,662.43,Verão
2024-01-11,Prancha de Surf,1,155.66,233.49,Verão
2024-01-11,Óculos de Sol,2,1747.63,5242.89,Verão
2024-01-11,Leash,2,1516.25,4548.75,Verão
2024-01-11,Cera para Prancha,2,247.33,741.99,Verão
2024-01-11,Bermuda de Surf,3,1962.28,8830.26,Verão
2024-01-11,Deck de Prancha,2,585.89,1757.67,Verão
2024-01-11,Bermuda de Surf,1,601.18,901.77,Verão
2024-01-11,Prancha de Surf,1,405.45,608.17,Verão
2024-01-11,Mochila Impermeável,3,1463.22,6584.49,Verão
2024-01-11,Roupa de Neoprene,5,1598.6,11989.5,Verão
2024-01-11,Mochila Impermeável,3,1295.36,5829.12,Verão
2024-01-11,Camisa UV,4,188.21,1129.26,Verão
2024-01-11,Leash,1,241.5,362.25,Verão
2024-01-11,Óculos de Sol,4,1129.47,6776.82,Verão
2024-01-11,Camisa UV,2,540.69,1622.07,Verão
2024-01-11,Chinelo,1,1526.4,2289.6,Verão
2024-01-11,Capa de Prancha,2,1559.73,4679.19,Verão
2024-01-11,Rash Guard,4,1724.3,10345.8,Verão
2024-01-11,Cera para Prancha,1,1196.1,1794.15,Verão
2024-01-11,Capa de Prancha,1,1562.95,2344.43,Verão
2024-01-11,Rash Guard,1,844.57,1266.86,Verão
2024-01-11,Leash,3,422.14,1899.63,Verão
2024-01-11,Deck de Prancha,1,1343.78,2015.67,Verão
2024-01-11,Mochila Impermeável,2,1153.0,3459.0,Verão
2024-01-11,Rash Guard,5,657.93,4934.47,Verão
2024-01-11,Chinelo,2,253.0,759.0,Verão
2024-01-11,Óculos de Sol,4,505.73,3034.38,Verão
2024-01-11,Capa de Prancha,2,1983.99,5951.97,Verão
2024-01-11,Prancha de Surf,2,1759.4,5278.2,Verão
2024-01-11,Camisa UV,4,588.84,3533.04,Verão
2024-01-11,Camisa UV,3,472.22,2124.99,Verão
2024-01-11,Mochila Impermeável,1,520.11,780.16,Verão
2024-01-11,Roupa de Neoprene,2,534.97,1604.91,Verão
2024-01-11,Camisa UV,5,1680.02,12600.15,Verão
2024-01-11,Boné,4,203.81,1222.86,Verão
2024-01-11,Bermuda de Surf,1,299.62,449.43,Verão
2024-01-11,Mochila Impermeável,4,889.75,5338.5,Verão
2024-01-11,Prancha de Surf,3,1253.2,5639.4,Verão
2024-01-11,Deck de Prancha,5,1884.23,14131.72,Verão
2024-01-11,Prancha de Surf,1,1221.19,1831.79,Verão
2024-01-11,Leash,4,1915.82,11494.92,Verão
2024-01-11,Boné,1,1994.93,2992.39,Verão
2024-01-11,Óculos de Sol,1,316.36,474.54,Verão
2024-01-11,Mochila Impermeável,2,1522.08,4566.24,Verão
2024-01-11,Bermuda de Surf,5,764.59,5734.43,Verão
2024-01-11,Chinelo,2,1328.93,3986.79,Verão
2024-01-11,Leash,3,257.22,1157.49,Verão
2024-01-11,Mochila Impermeável,4,1897.54,11385.24,Verão
2024-01-12,Rash Guard,5,601.57,4511.78,Verão
2024-01-12,Deck de Prancha,3,1747.88,7865.46,Verão
2024-01-12,Roupa de Neoprene,5,1637.67,12282.53,Verão
2024-01-12,Mochila Impermeável,5,188.12,1410.9,Verão
2024-01-12,Mochila Impermeável,3,850.85,3828.83,Verão
2024-01-12,Cera para Prancha,3,761.46,3426.57,Verão
2024-01-12,Bermuda de Surf,4,1580.7,9484.2,Verão
2024-01-12,Prancha de Surf,1,792.71,1189.07,Verão
2024-01-12,Camisa UV,3,1199.85,5399.32,Verão
2024-01-12,Leash,4,287.2,1723.2,Verão
2024-01-12,Prancha de Surf,3,509.39,2292.26,Verão
2024-01-12,Rash Guard,5,1801.84,13513.8,Verão
2024-01-12,Rash Guard,4,1955.59,11733.54,Verão
2024-01-12,Chinelo,3,376.1,1692.45,Verão
2024-01-12,Boné,5,1567.89,11759.18,Verão
2024-01-12,Cera para Prancha,1,838.29,1257.43,Verão
2024-01-12,Bermuda de Surf,2,1624.53,4873.59,Verão
2024-01-12,Chinelo,3,1348.94,6070.23,Verão
2024-01-12,Chinelo,2,1433.5,4300.5,Verão
2024-01-12,Boné,5,1488.64,11164.8,Verão
2024-01-12,Chinelo,2,990.95,2972.85,Verão
2024-01-12,Mochila Impermeável,5,1223.1,9173.25,Verão
2024-01-12,Prancha de Surf,3,1890.8,8508.6,Verão
2024-01-12,Chinelo,5,1572.47,11793.53,Verão
2024-01-12,Deck de Prancha,3,1425.06,6412.77,Verão
2024-01-12,Mochila Impermeável,4,1583.13,9498.78,Verão
2024-01-12,Roupa de Neoprene,3,1940.49,8732.2,Verão
2024-01-12,Rash Guard,2,1862.86,5588.58,Verão
2024-01-12,Rash Guard,3,238.38,1072.71,Verão
2024-01-12,Chinelo,2,1877.29,5631.87,Verão
2024-01-12,Mochila Impermeável,3,524.52,2360.34,Verão
2024-01-12,Roupa de Neoprene,4,1500.04,9000.24,Verão
2024-01-12,Rash Guard,3,1601.72,7207.74,Verão
2024-01-12,Cera para Prancha,3,1623.38,7305.21,Verão
2024-01-12,Capa de Prancha,3,1548.64,6968.88,Verão
2024-01-12,Boné,5,803.56,6026.7,Verão
2024-01-12,Mochila Impermeável,4,1019.81,6118.86,Verão
2024-01-12,Boné,1,623.14,934.71,Verão
2024-01-12,Cera para Prancha,4,1694.96,10169.76,Verão
2024-01-12,Mochila Impermeável,5,993.71,7452.83,Verão
2024-01-12,Camisa UV,4,1499.58,8997.48,Verão
2024-01-12,Óculos de Sol,4,217.35,1304.1,Verão
2024-01-12,Óculos de Sol,2,662.31,1986.93,Verão
2024-01-12,Roupa de Neoprene,1,1977.53,2966.3,Verão
2024-01-12,Roupa de Neoprene,4,1529.64,9177.84,Verão
2024-01-12,Leash,1,483.6,725.4,Verão
2024-01-12,Leash,1,513.24,769.86,Verão
2024-01-12,Camisa UV,5,488.93,3666.98,Verão
2024-01-12,Camisa UV,3,1535.08,6907.86,Verão
2024-01-12,Óculos de Sol,2,1698.01,5094.03,Verão
2024-01-12,Cera para Prancha,1,396.5,594.75,Verão
2024-01-12,Leash,5,732.03,5490.22,Verão
2024-01-12,Boné,2,1718.36,5155.08,Verão
2024-01-12,Bermuda de Surf,4,177.91,1067.46,Verão
2024-01-12,Deck de Prancha,4,902.72,5416.32,Verão
2024-01-12,Deck de Prancha,4,854.97,5129.82,Verão
2024-01-12,Leash,3,1197.93,5390.68,Verão
2024-01-12,Deck de Prancha,1,1804.9,2707.35,Verão
2024-01-12,Boné,2,1044.64,3133.92,Verão
2024-01-12,Mochila Impermeável,5,746.21,5596.58,Verão
2024-01-12,Prancha de Surf,5,1800.38,13502.85,Verão
2024-01-12,Deck de Prancha,4,1471.76,8830.56,Verão
2024-01-12,Prancha de Surf,5,479.67,3597.52,Verão
2024-01-12,Bermuda de Surf,1,1079.83,1619.74,Verão
2024-01-12,Boné,2,644.45,1933.35,Verão
2024-01-12,Camisa UV,4,1986.21,11917.26,Verão
2024-01-12,Cera para Prancha,4,1942.8,11656.8,Verão
2024-01-12,Mochila Impermeável,3,1247.54,5613.93,Verão
2024-01-12,Boné,4,1903.68,11422.08,Verão
2024-01-12,Deck de Prancha,4,1812.57,10875.42,Verão
2024-01-12,Capa de Prancha,1,875.01,1312.51,Verão
2024-01-12,Rash Guard,1,1703.77,2555.65,Verão
2024-01-12,Mochila Impermeável,5,326.41,2448.08,Verão
2024-01-12,Deck de Prancha,5,1509.78,11323.35,Verão
2024-01-12,Chinelo,1,321.84,482.76,Verão
2024-01-12,Chinelo,5,245.36,1840.2,Verão
2024-01-12,Capa de Prancha,5,614.8,4611.0,Verão
2024-01-12,Deck de Prancha,2,954.43,2863.29,Verão
2024-01-12,Capa de Prancha,1,902.75,1354.12,Verão
2024-01-12,Leash,4,438.64,2631.84,Verão
2024-01-12,Roupa de Neoprene,5,1149.81,8623.57,Verão
2024-01-13,Cera para Prancha,2,1318.91,3956.73,Verão
2024-01-13,Rash Guard,2,310.19,930.57,Verão
2024-01-13,Chinelo,4,805.68,4834.08,Verão
2024-01-13,Mochila Impermeável,3,1365.35,6144.07,Verão
2024-01-13,Leash,4,341.84,2051.04,Verão
2024-01-13,Rash Guard,3,443.39,1995.26,Verão
2024-01-13,Mochila Impermeável,1,1538.58,2307.87,Verão
2024-01-13,Deck de Prancha,4,1933.76,11602.56,Verão
2024-01-13,Leash,2,348.51,1045.53,Verão
2024-01-13,Rash Guard,5,231.07,1733.02,Verão
2024-01-13,Boné,1,889.07,1333.61,Verão
2024-01-13,Capa de Prancha,3,989.06,4450.77,Verão
2024-01-13,Óculos de Sol,1,1329.69,1994.54,Verão
2024-01-13,Chinelo,4,729.1,4374.6,Verão
2024-01-13,Leash,1,1014.72,1522.08,Verão
2024-01-13,Chinelo,3,682.49,3071.2,Verão
2024-01-13,Prancha de Surf,4,1100.22,6601.32,Verão
2024-01-13,Prancha de Surf,3,1323.89,5957.51,Verão
2024-01-13,Deck de Prancha,3,969.22,4361.49,Verão
2024-01-13,Capa de Prancha,5,450.32,3377.4,Verão
2024-01-13,Deck de Prancha,1,247.7,371.55,Verão
2024-01-13,Mochila Impermeável,5,356.96,2677.2,Verão
2024-01-13,Rash Guard,2,1320.58,3961.74,Verão
2024-01-13,Boné,1,219.05,328.58,Verão
2024-01-13,Chinelo,3,193.87,872.41,Verão
2024-01-13,Deck de Prancha,3,101.37,456.17,Verão
2024-01-13,Rash Guard,1,1040.5,1560.75,Verão
2024-01-13,Leash,1,1927.18,2890.77,Verão
2024-01-13,Chinelo,3,734.96,3307.32,Verão
2024-01-13,Boné,3,1519.92,6839.64,Verão
2024-01-13,Bermuda de Surf,3,1058.62,4763.79,Verão
2024-01-13,Rash Guard,1,1606.06,2409.09,Verão
2024-01-13,Boné,3,448.92,2020.14,Verão
2024-01-13,Rash Guard,5,308.43,2313.23,Verão
2024-01-13,Boné,1,360.55,540.83,Verão
2024-01-13,Roupa de Neoprene,4,544.3,3265.8,Verão
2024-01-13,Chinelo,2,1637.62,4912.86,Verão
2024-01-13,Camisa UV,2,1482.04,4446.12,Verão
2024-01-13,Boné,2,628.98,1886.94,Verão
2024-01-13,Capa de Prancha,1,853.6,1280.4,Verão
2024-01-13,Chinelo,2,1259.56,3778.68,Verão
2024-01-13,Mochila Impermeável,1,1869.2,2803.8,Verão
2024-01-13,Prancha de Surf,2,128.56,385.68,Verão
2024-01-13,Chinelo,1,497.92,746.88,Verão
2024-01-13,Prancha de Surf,1,814.73,1222.1,Verão
2024-01-13,Cera para Prancha,4,1103.04,6618.24,Verão
2024-01-13,Capa de Prancha,3,1151.62,5182.29,Verão
2024-01-13,Cera para Prancha,1,1398.15,2097.23,Verão
2024-01-13,Camisa UV,4,272.36,1634.16,Verão
2024-01-13,Rash Guard,4,1654.72,9928.32,Verão
2024-01-13,Mochila Impermeável,1,1290.37,1935.55,Verão
2024-01-13,Capa de Prancha,2,1046.61,3139.83,Verão
2024-01-13,Deck de Prancha,4,876.23,5257.38,Verão
2024-01-13,Rash Guard,4,1561.44,9368.64,Verão
2024-01-13,Bermuda de Surf,1,1877.46,2816.19,Verão
2024-01-13,Camisa UV,4,1379.99,8279.94,Verão
2024-01-13,Óculos de Sol,2,490.0,1470.0,Verão
2024-01-13,Óculos de Sol,3,1461.41,6576.35,Verão
2024-01-13,Roupa de Neoprene,1,1610.16,2415.24,Verão
2024-01-13,Chinelo,3,767.12,3452.04,Verão
2024-01-13,Mochila Impermeável,5,700.54,5254.05,Verão
2024-01-13,Chinelo,4,1277.34,7664.04,Verão
2024-01-13,Boné,1,573.62,860.43,Verão
2024-01-13,Cera para Prancha,4,145.15,870.9,Verão
2024-01-13,Bermuda de Surf,5,376.55,2824.12,Verão
2024-01-13,Leash,4,1329.84,7979.04,Verão
2024-01-13,Leash,5,799.31,5994.82,Verão
2024-01-13,Deck de Prancha,1,1279.57,1919.36,Verão
2024-01-13,Leash,3,1509.99,6794.95,Verão
2024-01-13,Capa de Prancha,2,675.5,2026.5,Verão
2024-01-13,Boné,5,176.39,1322.92,Verão
2024-01-13,Mochila Impermeável,3,1303.96,5867.82,Verão
2024-01-13,Rash Guard,2,1698.35,5095.05,Verão
2024-01-13,Camisa UV,3,1808.66,8138.97,Verão
2024-01-13,Rash Guard,1,675.81,1013.71,Verão
2024-01-13,Camisa UV,5,367.09,2753.17,Verão
2024-01-13,Leash,4,710.57,4263.42,Verão
2024-01-13,Óculos de Sol,3,1116.05,5022.22,Verão
2024-01-13,Roupa de Neoprene,2,1264.89,3794.67,Verão
2024-01-13,Óculos de Sol,5,1128.33,8462.47,Verão
2024-01-13,Boné,3,958.42,4312.89,Verão
2024-01-13,Leash,2,1189.43,3568.29,Verão
2024-01-14,Chinelo,3,774.35,3484.58,Verão
2024-01-14,Óculos de Sol,2,755.88,2267.64,Verão
2024-01-14,Rash Guard,3,1093.36,4920.12,Verão
2024-01-14,Prancha de Surf,3,1302.79,5862.56,Verão
2024-01-14,Prancha de Surf,2,1906.7,5720.1,Verão
2024-01-14,Chinelo,5,325.48,2441.1,Verão
2024-01-14,Prancha de Surf,2,1766.52,5299.56,Verão
2024-01-14,Roupa de Neoprene,5,1893.12,14198.4,Verão
2024-01-14,Bermuda de Surf,1,1439.78,2159.67,Verão
2024-01-14,Capa de Prancha,4,1938.56,11631.36,Verão
2024-01-14,Leash,2,1765.77,5297.31,Verão
2024-01-14,Camisa UV,3,1981.3,8915.85,Verão
2024-01-14,Camisa UV,2,1344.93,4034.79,Verão
2024-01-14,Capa de Prancha,5,741.99,5564.92,Verão
2024-01-14,Leash,1,1026.94,1540.41,Verão
2024-01-14,Capa de Prancha,1,1511.93,2267.89,Verão
2024-01-14,Prancha de Surf,5,638.77,4790.77,Verão
2024-01-14,Roupa de Neoprene,1,1783.35,2675.02,Verão
2024-01-14,Roupa de Neoprene,2,771.94,2315.82,Verão
2024-01-14,Camisa UV,5,812.56,6094.2,Verão
2024-01-14,Chinelo,2,891.31,2673.93,Verão
2024-01-14,Capa de Prancha,2,1979.33,5937.99,Verão
2024-01-14,Mochila Impermeável,1,136.27,204.41,Verão
2024-01-14,Roupa de Neoprene,4,419.74,2518.44,Verão
2024-01-14,Capa de Prancha,5,389.59,2921.92,Verão
2024-01-14,Mochila Impermeável,5,1650.81,12381.07,Verão
2024-01-14,Mochila Impermeável,5,1210.77,9080.78,Verão
2024-01-14,Camisa UV,4,134.47,806.82,Verão
2024-01-14,Deck de Prancha,2,648.96,1946.88,Verão
2024-01-14,Bermuda de Surf,3,1411.25,6350.62,Verão
2024-01-14,Boné,2,125.32,375.96,Verão
